lat,lng,height
28.62447,-97.93748,104.57
26.51706,-98.39613,69.49
45.79697,-86.54320,161.63
26.91422,-97.59806,-21.98
34.74778,-102.19887,1156.86
34.78890,-102.25477,1140.04
26.46743,-98.47407,74.23
26.48292,-98.49403,75.24
26.54549,-98.49406,93.24
28.56659,-97.96189,109.56
43.25388,-84.81434,198.36
28.67697,-97.90979,113.40
27.00627,-97.56271,-22.36
26.46988,-98.42194,82.91
34.76004,-102.19856,1157.95
28.63759,-97.94014,120.85
26.53497,-98.39667,69.79
26.48985,-98.37711,63.90
34.75995,-102.18850,1158.66
34.75972,-102.19378,1158.40
26.48790,-98.48656,77.23
26.44436,-98.40154,70.12
28.63572,-97.91803,115.02
26.46949,-98.44752,80.45
26.52365,-98.42335,80.18
34.75972,-102.20345,1157.49
26.50035,-98.36768,61.25
34.74956,-102.30281,1144.57
26.54062,-98.47538,89.14
26.46777,-98.45011,79.93
34.74770,-102.22055,1153.64
28.63609,-97.95485,122.13
26.50283,-98.38989,67.34
34.74813,-102.25727,1149.73
34.74863,-102.26037,1150.19
26.49925,-98.39612,72.17
26.50796,-98.41511,78.45
26.53749,-98.45092,85.22
28.66226,-97.91665,118.68
34.76379,-102.21003,1156.67
34.74899,-102.28772,1148.96
44.76919,-71.31540,838.97
33.67533,-99.53863,410.02
33.67549,-99.53547,410.68
33.67553,-99.52848,410.61
33.67530,-99.53167,413.80
33.62231,-99.61887,428.25
33.67540,-99.38443,374.76
32.92139,-101.55099,871.72
32.92310,-101.55709,872.20
31.10319,-101.95686,867.38
31.08944,-101.96650,889.38
31.07846,-101.95726,881.08
31.16574,-101.92584,871.40
31.15733,-101.92316,881.24
31.02688,-101.96449,859.60
32.95219,-101.53739,853.67
43.22609,-77.36174,93.71
31.02550,-101.98339,791.78
43.11829,-74.89410,436.22
45.79030,-120.25989,593.11
42.22343,-97.22535,502.87
42.20250,-97.13203,485.29
31.13766,-101.92281,884.28
43.09809,-74.90390,368.76
43.10489,-74.89980,408.30
42.30529,-97.25922,505.74
42.20146,-97.13763,478.85
31.03397,-101.96824,861.60
43.12239,-74.89600,424.12
31.16787,-101.88769,877.86
31.03176,-101.97239,867.31
31.02875,-101.97569,866.11
43.12839,-74.90330,401.57
43.12259,-74.90440,406.31
42.22499,-97.18524,488.24
31.14094,-101.93552,886.21
31.14674,-101.92679,879.44
31.14388,-101.93167,882.45
31.16277,-101.94463,865.89
31.02913,-101.96085,863.80
31.11659,-101.94460,884.69
31.17158,-101.88124,878.21
31.09764,-101.98698,888.25
31.09758,-101.97349,887.52
31.16904,-101.88393,882.10
41.76585,-94.98882,421.39
41.75597,-94.92217,413.29
40.07187,-85.16235,305.89
41.77426,-94.98100,411.62
41.82198,-94.85696,396.38
31.02383,-101.96828,860.41
41.75561,-95.02125,377.30
41.80364,-94.78512,412.38
42.29866,-97.22588,481.74
41.79689,-94.87112,412.29
41.78329,-94.88361,415.11
41.74075,-94.81371,406.80
41.73809,-94.83749,414.77
41.74058,-94.85753,391.02
41.77499,-94.88925,402.45
41.72290,-94.82401,429.17
40.02912,-85.10058,306.00
41.75827,-95.00437,421.25
41.81023,-94.77007,389.81
41.75155,-94.83687,413.52
41.80753,-94.87467,387.06
41.79335,-94.91438,421.64
41.09789,-89.66779,230.42
41.80057,-94.95027,419.23
41.72374,-94.86189,407.60
26.97619,-97.59039,-21.79
26.99526,-97.58757,-22.42
26.93501,-97.59458,-21.35
26.98210,-97.60197,-21.41
26.92712,-97.58597,-22.08
26.93354,-97.57851,-21.92
26.54844,-98.35084,56.48
26.47359,-98.44214,83.29
26.52680,-98.46300,85.87
26.54189,-98.44118,82.46
26.47534,-98.36537,60.80
34.75338,-102.21397,1154.08
26.47953,-98.46678,73.60
34.74838,-102.18703,1159.82
26.50939,-98.41208,77.62
34.77530,-102.23143,1152.18
26.49205,-98.37322,63.01
26.50121,-98.39311,70.32
34.75919,-102.18373,1158.96
28.62419,-97.92772,96.52
34.74860,-102.25255,1147.67
26.48288,-98.33977,51.08
26.53074,-98.50588,89.57
26.53304,-98.34727,55.50
27.00450,-97.59579,-21.31
34.77908,-102.29524,1144.03
34.77681,-102.23464,1151.82
26.45895,-98.48385,71.58
45.79139,-86.54849,158.34
34.77316,-102.26828,1146.42
26.51110,-98.34417,55.98
26.52909,-98.35323,57.78
34.74869,-102.29268,1147.15
34.77853,-102.29205,1143.49
45.79199,-86.53799,163.07
26.54750,-98.48720,92.48
34.75919,-102.17780,1159.47
26.50522,-98.45696,86.15
26.52386,-98.50880,86.63
34.77998,-102.30165,1143.73
34.76505,-102.21246,1156.08
28.63736,-97.94487,113.88
26.47650,-98.36140,60.35
26.45872,-98.43449,77.84
26.47173,-98.44507,81.69
26.51585,-98.33086,45.11
26.49656,-98.32613,47.22
26.53609,-98.34069,50.36
26.54057,-98.44465,84.86
26.51073,-98.44750,82.70
26.48118,-98.34413,52.58
26.51397,-98.40166,70.21
26.49379,-98.48129,78.51
34.78490,-102.28270,1139.49
34.79646,-102.26152,1132.84
26.47759,-98.49957,73.89
26.47081,-98.41716,83.37
26.48573,-98.48958,76.60
34.77234,-102.26480,1147.68
26.47737,-98.35799,56.59
34.77341,-102.22963,1153.08
26.49355,-98.47308,78.66
26.44309,-98.40498,68.26
41.73372,-94.99103,390.71
26.44197,-98.40874,68.17
26.55342,-98.33950,45.31
26.53512,-98.34422,51.94
26.43861,-98.38210,61.47
26.49073,-98.41006,76.89
26.50365,-98.36051,64.41
28.62997,-97.96180,116.20
34.74907,-102.28288,1148.70
26.53891,-98.44798,84.41
34.79382,-102.25826,1135.75
26.52517,-98.46575,85.09
26.49018,-98.44743,84.82
26.47432,-98.47057,74.79
34.74802,-102.24905,1146.82
26.49501,-98.44073,88.77
26.47972,-98.35074,54.83
26.50179,-98.32159,43.28
26.52782,-98.41401,76.83
34.75842,-102.17429,1159.81
34.74824,-102.26516,1148.23
34.74793,-102.24143,1150.14
34.79966,-102.26457,1128.66
34.80196,-102.26730,1127.69
26.54560,-98.32521,43.33
26.53110,-98.49043,88.17
26.43609,-98.38787,61.10
28.62770,-97.96558,109.69
28.64910,-97.94170,119.43
26.54193,-98.47152,88.86
26.51810,-98.43655,85.17
34.76326,-102.23254,1153.12
26.46033,-98.43121,79.36
26.48629,-98.42293,84.19
26.52920,-98.41069,74.22
26.48976,-98.48333,77.98
28.60806,-97.91519,93.68
26.50612,-98.48615,82.57
26.47196,-98.47275,74.37
26.51507,-98.43929,84.06
34.74807,-102.22358,1152.47
26.51432,-98.33458,51.05
26.54639,-98.35390,57.13
34.77061,-102.26136,1148.82
26.55022,-98.34658,50.57
26.46413,-98.47815,74.58
34.74846,-102.27999,1147.80
34.77343,-102.22248,1152.74
26.49854,-98.43537,83.81
26.47708,-98.46853,73.85
34.75818,-102.22933,1151.93
34.75171,-102.21166,1153.92
26.52782,-98.50739,88.68
40.32799,-78.66399,699.73
34.74840,-102.24420,1148.12
34.76437,-102.24082,1152.68
34.47469,-105.96369,2067.23
34.77884,-102.23696,1149.48
34.46840,-105.96329,2087.63
27.00433,-97.54518,-22.21
40.33209,-78.65960,704.12
34.47009,-105.96339,2089.18
40.31699,-78.66859,748.84
27.00267,-97.51612,-22.99
40.32999,-78.66180,707.63
27.01108,-97.53759,-22.69
27.00338,-97.54742,-22.61
26.53119,-98.35036,56.51
40.33239,-78.65179,707.72
26.49340,-98.32841,47.99
27.00194,-97.53115,-22.65
27.00997,-97.53944,-20.20
27.00524,-97.51204,-22.81
26.50159,-98.36420,63.54
39.79391,-97.31030,466.79
26.44279,-98.41470,71.47
26.54423,-98.49747,93.64
27.00401,-97.51444,-22.82
39.94834,-97.50262,463.10
27.01079,-97.52124,-21.85
39.79672,-97.49306,449.74
39.78070,-97.55982,443.66
39.76368,-97.45924,449.98
31.05627,-101.86469,866.79
27.00612,-97.52717,-22.36
39.93227,-97.50453,463.15
27.01197,-97.53509,-22.73
39.94198,-97.46648,459.64
40.33459,-78.65800,699.87
27.00210,-97.55099,-22.49
39.75359,-97.35907,464.03
31.23817,-99.42448,573.97
27.01589,-97.55028,-20.74
31.08121,-101.87119,860.48
39.90319,-97.45209,445.94
39.81654,-97.56227,441.43
31.06982,-101.87619,861.28
39.95396,-97.45799,457.10
26.46462,-98.42832,82.70
26.53195,-98.48536,88.93
39.91681,-97.50538,462.78
39.86854,-97.56023,472.50
31.08076,-101.92829,874.81
27.01303,-97.55527,-21.35
26.99804,-97.52200,-22.79
31.06239,-101.91599,874.37
39.79657,-97.29982,466.98
39.78242,-97.36487,464.98
39.83721,-97.50723,458.11
26.46853,-98.42561,82.81
27.01500,-97.55339,-21.88
27.00946,-97.55821,-21.50
39.83935,-97.56986,445.49
39.95473,-97.46798,457.07
31.06359,-101.89419,869.60
39.76761,-97.39078,454.48
26.99925,-97.52009,-22.69
31.06979,-101.94884,883.41
39.87442,-97.54969,467.60
39.93288,-97.51329,467.68
27.00689,-97.52447,-22.53
34.43929,-105.95079,2061.67
39.87461,-97.57873,466.94
39.82166,-97.51273,461.12
39.83058,-97.51619,461.52
27.00391,-97.52869,-22.06
39.85848,-97.52430,461.96
39.80785,-97.56020,445.59
39.93802,-97.50706,463.44
39.83413,-97.45999,451.16
39.76024,-97.37116,463.41
39.95575,-97.38095,459.21
39.93147,-97.48790,460.05
39.75365,-97.53049,446.73
39.84547,-97.48626,459.84
39.81129,-97.36427,456.41
34.45399,-105.95319,2061.51
39.78067,-97.57124,442.57
39.80169,-97.32927,457.34
39.85070,-97.56939,447.69
39.80211,-97.32352,461.41
39.88115,-97.56406,468.78
39.79440,-97.41766,458.53
39.94158,-97.47433,461.39
39.78689,-97.33701,464.04
31.06060,-101.93819,872.36
39.89626,-97.55443,470.65
27.00038,-97.55413,-22.77
31.06610,-101.89049,863.94
39.77447,-97.45012,455.22
39.78238,-97.42020,457.83
39.94149,-97.49213,464.66
34.46259,-105.95889,2079.25
26.50931,-98.35737,61.28
39.94603,-97.40370,454.44
39.96091,-97.39585,458.20
39.82368,-97.37624,452.53
39.91777,-97.48958,457.32
39.78184,-97.31781,466.27
39.79657,-97.50774,454.51
27.00907,-97.52381,-21.82
39.95493,-97.39074,458.28
34.43389,-105.94699,2046.59
39.91182,-97.49747,457.96
39.76659,-97.39751,456.87
39.90259,-97.47729,451.24
34.45900,-105.95749,2071.54
39.79358,-97.28699,466.30
31.07692,-101.93729,865.25
39.81597,-97.43103,454.20
39.82315,-97.46773,450.65
39.80573,-97.33485,459.43
39.78695,-97.54829,446.21
39.81529,-97.52583,458.24
39.83961,-97.52528,462.57
39.92587,-97.49400,463.13
39.71390,-97.47391,426.59
26.50497,-98.42151,79.49
31.06892,-101.88629,860.70
39.96985,-97.46005,454.15
39.75748,-97.45059,443.89
39.88713,-97.57952,472.07
39.94616,-97.39492,452.99
27.01133,-97.55670,-22.61
39.89754,-97.56809,471.42
39.83975,-97.54071,446.91
31.05942,-101.91939,874.56
39.76698,-97.35885,465.93
39.93599,-97.43243,459.29
39.81114,-97.41670,457.43
39.77409,-97.49655,449.65
39.92059,-97.46567,453.10
39.79111,-97.54234,447.46
26.50310,-98.45979,84.60
26.48707,-98.38343,65.72
39.75755,-97.42778,450.01
27.00807,-97.54157,-22.37
39.88704,-97.57227,469.71
39.88373,-97.50474,452.00
39.75742,-97.38103,453.40
39.90452,-97.50948,457.00
39.79420,-97.28143,465.66
39.85260,-97.49195,457.85
39.84672,-97.47809,456.04
39.94214,-97.48380,464.10
39.85847,-97.53023,465.45
39.85460,-97.50467,459.88
39.77645,-97.39936,461.98
39.85899,-97.57077,454.84
39.84584,-97.54524,454.63
39.97073,-97.40244,461.29
39.88783,-97.49401,450.80
39.88395,-97.46853,447.28
33.67679,-99.52522,409.75
33.67466,-99.38783,375.32
33.64539,-99.59622,421.71
31.11137,-101.96141,887.78
43.22695,-77.36014,93.09
31.15177,-101.93657,881.84
31.08566,-101.96935,887.82
31.02688,-101.97959,796.70
31.07556,-101.96019,881.51
31.07238,-101.96304,881.49
31.14927,-101.94060,881.11
45.77909,-120.25799,552.02
31.05057,-101.95619,868.07
31.09493,-101.97782,893.23
31.10107,-101.98334,891.37
31.12474,-101.93434,884.40
41.73628,-94.84371,411.49
41.72616,-94.84878,416.53
41.75879,-94.79506,411.46
41.75428,-95.00974,416.60
41.80723,-94.96379,404.54
41.75147,-94.86871,409.71
41.70807,-94.81587,427.30
41.75181,-94.85222,417.16
26.98791,-97.61007,-20.05
26.98021,-97.60362,-21.83
26.99300,-97.60835,-19.77
26.93303,-97.59692,-22.27
26.98361,-97.60011,-21.62
26.99189,-97.61066,-20.62
26.99601,-97.57275,-22.97
26.95857,-97.57275,-22.52
26.97895,-97.60537,-21.55
26.92507,-97.58691,-22.27
26.94752,-97.58260,-22.38
26.96977,-97.57898,-23.03
26.54334,-98.32817,44.65
26.96225,-97.57052,-22.08
40.31239,-78.71159,644.05
40.33759,-78.65550,702.42
40.25409,-78.71500,790.83
40.26909,-78.68800,765.55
40.32569,-78.67329,698.89
40.28519,-78.70969,751.29
40.27869,-78.69289,771.35
40.33629,-78.66440,686.19
27.00098,-97.51823,-22.69
34.43699,-105.94519,2047.88
34.48549,-105.96679,2082.15
40.32559,-78.65720,721.56
31.14823,-101.96954,793.14
39.86770,-97.52283,463.03
39.79422,-97.31580,453.64
31.05485,-101.84199,865.49
39.80137,-97.37129,452.23
34.48060,-105.96649,2068.57
40.32279,-78.67149,723.06
39.70232,-97.49674,449.03
39.75141,-97.45770,421.78
34.49500,-105.97819,2064.36
39.78719,-97.29939,461.75
39.74684,-97.35519,460.74
26.53936,-98.47911,90.17
39.73845,-97.37835,460.99
39.89356,-97.58239,470.63
39.92742,-97.43735,453.94
31.06371,-101.93419,871.85
39.92594,-97.48389,459.28
39.91943,-97.45963,453.08
39.85881,-97.51599,461.95
39.76753,-97.37879,460.56
39.81650,-97.50687,459.25
26.54457,-98.46486,87.41
39.76330,-97.54572,445.12
39.96290,-97.45732,457.03
39.87845,-97.55456,470.56
39.75885,-97.36301,464.18
39.80683,-97.42998,456.24
39.84035,-97.46829,451.97
39.88332,-97.52207,455.70
39.81777,-97.49571,459.79
39.77640,-97.55055,443.62
39.80870,-97.40980,452.47
39.81730,-97.37150,454.17
39.90483,-97.50275,457.72
39.82424,-97.41292,458.07
39.85901,-97.46646,452.53
39.87378,-97.54191,462.70
39.74693,-97.49725,451.54
39.95603,-97.47367,461.00
39.87282,-97.53435,459.76
34.44839,-105.95329,2065.27
39.93342,-97.46995,458.38
39.94137,-97.44765,458.85
26.45083,-98.36964,60.03
39.86051,-97.43295,446.22
39.90251,-97.47143,446.57
39.76368,-97.47504,451.59
39.86136,-97.49334,452.70
39.84409,-97.51580,461.57
39.81957,-97.40337,453.86
39.86935,-97.45586,446.88
39.77241,-97.31646,451.93
39.79072,-97.50394,448.90
39.81048,-97.54804,446.80
39.81002,-97.55399,442.58
39.81558,-97.48898,454.74
39.77272,-97.34224,463.75
39.76714,-97.44831,452.85
39.79653,-97.40895,455.28
40.96906,-72.57085,-20.50
39.73870,-97.40365,436.33
28.60994,-97.92479,107.81
39.75815,-97.39403,429.98
39.76737,-97.54990,445.07
39.84793,-97.55087,457.82
39.78669,-97.39805,456.76
39.78876,-97.32800,465.42
31.17421,-101.95594,793.45
39.83969,-97.53194,460.82
39.78641,-97.48485,446.37
39.76756,-97.40369,454.26
39.73468,-97.49719,447.41
37.44059,-96.40809,408.50
39.77825,-97.33470,464.93
37.44559,-96.44569,409.33
39.91228,-97.51236,464.28
39.81803,-97.47578,452.35
39.88982,-97.47841,444.97
37.42169,-96.45429,391.46
39.78230,-97.39384,454.41
39.74282,-97.48666,450.29
39.94822,-97.49474,465.41
39.90976,-97.48384,457.77
39.80270,-97.48660,457.37
39.80899,-97.50283,464.29
39.82245,-97.55378,446.52
34.45580,-105.95319,2065.25
39.84370,-97.55971,455.37
39.89673,-97.57359,469.29
39.80147,-97.40106,454.43
39.81593,-97.35371,425.10
39.78644,-97.37455,462.01
39.93823,-97.43952,458.20
31.04866,-101.84879,861.39
39.75263,-97.47580,442.92
39.83787,-97.47847,453.07
39.78930,-97.32165,464.10
39.73613,-97.48365,455.27
39.77633,-97.34825,461.81
26.52592,-98.49344,87.40
39.78753,-97.53233,448.44
39.85306,-97.51308,460.55
39.78865,-97.47832,450.29
39.77239,-97.48671,453.28
39.88956,-97.54076,458.25
39.78643,-97.41339,459.53
39.73797,-97.37242,459.54
26.55185,-98.34328,49.56
39.84485,-97.50277,461.60
39.85297,-97.49725,457.56
39.80301,-97.35700,455.10
39.84031,-97.43893,447.12
39.80516,-97.36194,459.39
39.82224,-97.36356,456.17
39.73687,-97.47795,446.92
39.86200,-97.51047,460.63
39.84518,-97.45860,449.75
39.79461,-97.52567,451.56
39.72909,-97.51000,443.36
39.82296,-97.52148,464.31
39.84711,-97.52710,463.04
39.75182,-97.47055,444.55
39.83922,-97.55027,451.51
39.77848,-97.53154,452.38
39.85974,-97.45676,450.78
39.72980,-97.39000,431.55
39.85226,-97.42771,443.24
39.81908,-97.40920,453.06
39.76712,-97.36445,462.03
39.85482,-97.44719,450.12
37.42049,-96.40329,408.37
39.78220,-97.51516,441.75
39.86074,-97.54227,467.16
39.77507,-97.45836,455.41
39.78924,-97.35786,460.38
40.71379,-87.20860,199.09
40.70889,-87.20249,196.98
39.74730,-97.49059,448.35
39.88775,-97.48537,449.68
37.44229,-96.45539,402.35
39.85342,-97.54060,459.49
31.07923,-101.93329,866.87
39.78862,-97.55327,445.46
34.44640,-105.95329,2059.28
34.45029,-105.95309,2071.81
31.17001,-101.95864,794.06
34.47249,-105.96339,2063.93
20.25420,-155.85249,122.90
31.05154,-101.84539,863.89
31.07459,-101.94119,867.19
31.05703,-101.85324,863.69
31.05878,-101.88159,863.23
34.45200,-105.95319,2071.84
34.48249,-105.96729,2060.32
20.25710,-155.85349,105.22
34.43879,-105.94529,2045.89
31.07331,-101.94559,877.96
34.46090,-105.95819,2075.54
34.44109,-105.95099,2056.85
34.44159,-105.94829,2050.77
31.06121,-101.89799,872.51
34.44029,-105.94679,2049.85
34.46320,-105.96089,2082.97
34.47889,-105.96529,2086.82
40.69869,-87.24709,206.96
20.25870,-155.85408,88.91
20.25550,-155.85339,116.34
31.06508,-101.91269,868.29
39.80851,-97.49440,463.36
34.45609,-105.95529,2072.70
40.72109,-87.25819,203.76
40.69939,-87.21449,200.63
40.73289,-87.19469,195.30
34.47680,-105.96489,2082.17
31.05817,-101.83859,862.20
40.67509,-87.19530,199.02
40.67509,-87.20380,197.89
40.73349,-87.23719,199.31
40.69799,-87.24239,207.97
36.00712,-97.54344,287.11
40.70559,-87.22450,200.00
40.72729,-87.23419,199.06
40.71889,-87.25559,202.92
41.18990,-84.61285,188.89
40.69889,-87.27480,217.61
40.72509,-87.26399,203.81
40.70619,-87.24169,201.71
40.72659,-87.25870,203.72
40.73179,-87.22579,198.00
40.69759,-87.25970,216.02
40.69779,-87.23489,205.05
40.70619,-87.21259,197.40
40.71019,-87.25459,203.76
40.73519,-87.22829,197.42
40.67509,-87.19949,199.96
40.70099,-87.27869,216.77
40.73379,-87.25119,199.96
40.73179,-87.21390,197.23
40.69789,-87.26369,216.47
31.05632,-101.90569,867.29
40.69779,-87.25530,211.28
40.71169,-87.26450,205.36
40.71749,-87.19559,196.92
40.72409,-87.21459,197.62
40.47119,-92.46149,250.02
40.48351,-92.53777,253.58
40.73259,-87.24649,199.87
39.86593,-97.55078,471.97
31.06673,-101.92979,862.80
33.40607,-99.51287,420.39
40.71889,-87.20209,197.28
31.07305,-101.92209,854.92
40.72769,-87.22710,198.74
40.73189,-87.21960,197.93
20.25470,-155.84918,118.29
40.70929,-87.21609,197.70
40.71049,-87.22099,197.79
40.73299,-87.24089,199.58
40.71829,-87.21369,199.42
31.05874,-101.86119,860.71
33.40602,-99.52373,422.27
40.72589,-87.19599,196.50
40.70529,-87.26299,208.66
31.14363,-101.98027,790.43
33.40604,-99.51943,421.79
41.67979,-106.03999,2165.26
36.00717,-97.54826,286.50
42.89589,-115.04689,945.52
40.72609,-87.24660,201.40
40.70139,-87.28210,215.53
42.89930,-115.03009,992.40
40.27990,-92.39048,251.55
42.90120,-115.03818,987.35
42.89759,-115.03009,992.17
40.34022,-92.44376,255.39
40.27983,-92.37900,241.77
20.25820,-155.84738,95.39
40.72419,-87.22119,199.18
31.10813,-101.91593,880.60
31.17776,-101.97506,797.43
41.66979,-106.00849,2159.72
40.26458,-92.44446,256.17
40.47089,-92.51889,259.74
40.45875,-92.40982,238.91
33.40020,-99.49520,416.01
40.68399,-87.20349,202.48
40.33590,-92.53257,266.87
41.68569,-105.97009,2125.84
31.07844,-101.89219,862.52
40.44376,-92.52065,249.10
40.72579,-87.20069,197.53
41.67259,-105.99759,2154.20
40.45884,-92.37683,235.73
31.05881,-101.90169,869.01
41.68479,-106.01649,2148.33
40.30402,-92.50663,261.38
42.89939,-115.03818,971.53
40.71359,-87.22250,198.03
20.25330,-155.84648,111.92
42.90159,-115.04678,978.41
41.67749,-105.99769,2147.20
40.69869,-87.27129,217.84
40.36869,-92.45829,254.33
31.06990,-101.92639,873.87
41.68379,-105.97119,2124.09
31.08646,-101.87699,862.80
41.67489,-105.96629,2152.94
31.13717,-101.96640,788.55
41.66889,-106.02019,2167.44
40.28395,-92.44202,257.75
20.25280,-155.84839,119.86
36.02292,-97.55302,295.77
41.68259,-105.96959,2130.20
40.43489,-92.54790,268.65
40.68359,-87.19830,201.05
40.44342,-92.40260,242.54
41.66839,-106.00789,2160.58
20.25290,-155.85109,129.60
41.66369,-106.00729,2153.55
40.36145,-92.50350,266.41
31.17985,-101.97061,796.92
40.24658,-92.43263,255.31
33.40928,-99.53590,421.96
40.37882,-92.52719,267.52
41.67429,-105.99769,2153.27
31.18126,-101.96399,793.68
40.32218,-92.48534,263.65
20.25510,-155.84709,103.18
40.37994,-92.45384,257.34
42.89579,-115.03009,991.53
40.31294,-92.47656,261.32
40.29694,-92.45567,259.45
42.89209,-115.04689,959.49
41.66429,-106.01919,2161.15
41.68339,-106.01559,2147.28
40.33311,-92.48225,262.20
41.67099,-106.01019,2161.09
40.45896,-92.39658,237.17
40.24630,-92.42029,253.76
40.48876,-92.47549,247.29
31.16094,-101.95471,789.87
40.29161,-92.39208,249.59
40.43651,-92.52699,262.67
40.46668,-92.51959,251.42
40.29298,-92.44286,253.10
40.44627,-92.36279,222.31
41.19231,-84.61276,188.01
41.68609,-105.99239,2135.80
41.66839,-106.04409,2192.41
40.43038,-92.52139,261.64
41.65719,-106.05699,2196.38
40.42760,-92.38386,240.95
41.66299,-106.01829,2160.18
41.67109,-106.02069,2170.43
40.29727,-92.41416,252.07
31.16807,-101.99323,792.71
41.68399,-106.02629,2155.02
40.30471,-92.45764,258.38
40.35549,-92.48499,263.51
40.37738,-92.44550,254.35
40.30379,-92.50029,258.72
41.68079,-105.99769,2141.95
20.25150,-155.85089,136.64
41.68559,-106.02629,2156.08
40.33520,-92.50030,262.47
41.66799,-106.05749,2196.46
40.27530,-92.48609,249.94
40.28654,-92.42018,251.99
40.47772,-92.46744,256.84
40.46969,-92.44089,249.93
41.68229,-106.02649,2153.34
27.00564,-97.54293,-22.50
41.66679,-106.04399,2190.25
40.27636,-92.39455,252.45
31.04493,-101.85219,856.87
41.67589,-105.99769,2149.89
41.68139,-106.04039,2164.12
40.43032,-92.53300,268.20
40.48692,-92.54219,259.90
40.29105,-92.45716,259.54
40.48210,-92.51219,249.98
40.31422,-92.48588,263.59
40.49744,-92.45638,251.52
41.66079,-106.05719,2197.59
41.67909,-105.99769,2143.74
41.66439,-106.05729,2198.57
40.44087,-92.54275,259.05
40.34196,-92.48627,261.83
40.47741,-92.46230,253.45
40.41514,-92.49699,260.70
41.68079,-105.98089,2142.54
40.26746,-92.52357,259.76
40.29596,-92.43569,257.03
40.29258,-92.46416,262.19
40.41141,-92.51969,261.00
40.38526,-92.49959,261.86
40.40629,-92.47479,260.81
40.26374,-92.46665,257.82
40.26673,-92.51047,255.26
41.67729,-105.98169,2148.23
40.37582,-92.50131,261.29
41.66689,-106.00749,2158.45
41.66579,-106.01959,2163.70
40.46811,-92.39109,236.96
40.27066,-92.47184,255.89
40.46536,-92.42352,247.91
40.38459,-92.51511,267.04
40.32879,-92.48891,264.59
41.65909,-106.05709,2197.93
41.66739,-106.01999,2166.45
40.27479,-92.45164,258.12
40.39897,-92.51170,267.32
41.67539,-105.98249,2147.74
40.50029,-92.46999,254.39
40.36051,-92.51139,266.64
40.48042,-92.54989,267.07
40.25545,-92.45790,254.43
33.40803,-99.55127,422.62
40.44980,-92.35757,232.61
40.28920,-92.42906,254.29
31.06980,-101.88129,863.51
41.67370,-105.98299,2148.65
40.27089,-92.44656,257.68
40.42822,-92.37377,238.92
41.67199,-105.98309,2153.52
40.73309,-87.19849,195.55
41.66619,-106.05739,2198.11
40.42121,-92.47810,256.44
41.68289,-105.99709,2133.04
40.42577,-92.51429,260.11
40.46904,-92.52926,259.86
40.30144,-92.43958,256.72
40.72889,-87.20740,197.01
40.41898,-92.48439,261.28
41.67809,-106.03969,2170.78
41.66999,-106.04409,2192.57
31.07937,-101.88549,849.22
41.67650,-106.03979,2176.84
40.49240,-92.48689,258.27
40.39895,-92.49789,262.58
40.39744,-92.52029,267.28
40.42219,-92.53100,268.02
40.42913,-92.48879,261.89
40.41604,-92.50499,259.74
40.28204,-92.44846,258.37
40.45926,-92.45099,248.79
40.35258,-92.50024,267.22
40.39095,-92.46892,260.21
41.66999,-106.03089,2185.85
40.25389,-92.46476,254.03
40.35405,-92.49232,259.99
40.26566,-92.41911,254.49
41.67409,-106.02929,2168.78
40.42724,-92.40083,244.46
40.28621,-92.40941,244.65
40.26681,-92.50470,253.60
41.67479,-106.03989,2184.84
40.48940,-92.44190,249.97
40.27070,-92.48125,254.89
40.41506,-92.48930,259.21
40.40525,-92.45829,249.82
40.35293,-92.52201,263.69
41.67579,-106.02999,2161.35
40.30789,-92.46730,256.62
40.39415,-92.50719,266.53
40.39072,-92.49040,261.71
41.67209,-106.02909,2185.01
40.42438,-92.35819,227.41
40.34321,-92.51363,266.02
40.33624,-92.51079,260.78
41.67919,-105.98079,2145.40
41.66539,-106.00709,2155.97
40.29015,-92.49461,263.06
40.42867,-92.53991,267.78
41.67309,-106.03999,2191.04
41.66259,-106.05719,2198.13
40.27248,-92.43429,256.04
31.05223,-101.86619,860.59
40.34330,-92.50019,264.61
40.36090,-92.52671,256.61
40.33959,-92.45789,259.58
40.37127,-92.51856,263.74
40.26405,-92.42758,256.88
41.68070,-106.02649,2150.06
40.29831,-92.49429,262.02
40.30450,-92.49162,262.51
31.14560,-101.97510,793.80
44.75539,-71.30520,836.27
35.02779,-118.38679,1593.70
41.78607,-71.38553,-27.88
26.94073,-97.59061,-19.87
26.98736,-97.61594,-20.37
26.98802,-97.61420,-18.35
40.29899,-78.69310,722.75
40.31189,-78.70520,675.40
40.30869,-78.71180,662.54
40.30439,-78.70740,722.78
40.33529,-78.67170,680.05
40.31419,-78.70440,664.47
40.27639,-78.69370,774.00
40.31429,-78.66690,761.19
40.31729,-78.67540,740.67
40.25449,-78.70640,814.10
40.30959,-78.70570,691.24
40.28289,-78.69020,759.00
40.28719,-78.70280,739.54
31.05644,-101.92289,868.01
40.32849,-78.67429,698.50
40.32369,-78.65960,716.90
40.32759,-78.65480,719.93
40.29419,-78.69890,774.85
39.71627,-97.50333,444.33
31.02943,-101.93569,866.27
39.72875,-97.50345,440.32
39.79422,-97.36620,456.03
31.01930,-101.94463,860.97
40.28069,-78.69150,767.66
31.16955,-101.98815,796.04
34.49730,-105.97299,2066.51
26.53808,-98.33746,48.16
39.86248,-97.43914,442.93
34.48840,-105.97489,2080.15
